origin|carrier|num_flights|avg_dep_delay|avg_arr_delay|cancel_rate|avg_dep_airport|dep_diff|rank
OGG|AA|1928|5.7029|-3.8525|0.0031|3.8962|1.8067|4
OGG|DL|1535|7.8667|-4.432|0.013|3.8962|3.9705|5
OGG|AS|3199|9.3237|2.2337|0.0347|3.8962|5.4275|6
OKC|DL|2545|2.7555|-5.3415|0.0063|8.7871|-6.0316|1
OKC|AS|550|4.1299|5.3494|0.0218|8.7871|-4.6572|2
OKC|F9|676|5.4626|-0.2759|0.0133|8.7871|-3.3245|3
OKC|YX|1408|5.7053|1.4467|0.0156|8.7871|-3.0818|4
OKC|MQ|3149|6.8709|3.499|0.014|8.7871|-1.9162|5
OKC|WN|10976|7.6162|2.1281|0.0049|8.7871|-1.1709|6
OKC|OO|10019|8.6205|5.1537|0.005|8.7871|-0.1666|7
OKC|G4|232|13.355|10.8268|0.0043|8.7871|4.5679|8
OKC|AA|4009|17.7047|15.7468|0.0162|8.7871|8.9176|9
OKC|UA|44|18.7273|20.9091|0.0|8.7871|9.9402|10
OKC|OH|468|25.8894|22.1917|0.015|8.7871|17.1023|11
OKC|9E|5|27.4|29.0|0.0|8.7871|18.6129|12
OMA|YX|1604|3.3317|0.3917|0.0112|10.9412|-7.6095|1
OMA|AS|691|6.2529|3.4571|0.0159|10.9412|-4.6883|2
OMA|MQ|812|6.736|4.394|0.0123|10.9412|-4.2052|3
OMA|DL|2852|6.8199|-2.1179|0.007|10.9412|-4.1213|4
OMA|UA|4322|10.3265|7.9573|0.0134|10.9412|-0.6147|5
OMA|OO|6328|10.4825|6.7029|0.0066|10.9412|-0.4587|6
OMA|9E|710|10.5838|5.4145|0.0268|10.9412|-0.3574|7
OMA|WN|11780|10.778|3.9372|0.0076|10.9412|-0.1632|8
OMA|G4|850|13.7587|9.0324|0.02|10.9412|2.8175|9
OMA|AA|4758|16.3162|10.9959|0.0126|10.9412|5.375|10
OMA|F9|658|22.743|22.0217|0.0182|10.9412|11.8018|11
OMA|OH|147|29.6897|29.6276|0.0136|10.9412|18.7485|12
OME|AS|554|-1.0906|3.2023|0.0433|-1.0906|0.0|1
ONT|MQ|106|-4.6604|-9.9623|0.0|8.5766|-13.237|1
ONT|AS|2104|2.7467|-0.7681|0.0242|8.5766|-5.8299|2
ONT|DL|2771|5.0465|-5.2|0.0061|8.5766|-3.5301|3
ONT|OO|4029|5.4585|2.9529|0.004|8.5766|-3.1181|4
ONT|HA|547|5.5699|4.3678|0.0055|8.5766|-3.0067|5
ONT|UA|2209|5.9904|-2.0894|0.0063|8.5766|-2.5862|6
ONT|WN|16602|7.5411|0.0777|0.0043|8.5766|-1.0355|7
ONT|B6|470|13.4849|2.8922|0.0128|8.5766|4.9083|8
ONT|AA|5143|13.6362|7.6268|0.0093|8.5766|5.0596|9
ONT|F9|5293|14.7426|12.4285|0.0202|8.5766|6.166|10
ORD|YX|25461|4.4163|-1.8716|0.0081|15.1004|-10.6841|1
ORD|WN|10240|10.0535|2.7756|0.0127|15.1004|-5.0469|2
ORD|MQ|50687|11.0509|7.4706|0.01|15.1004|-4.0495|3
ORD|9E|135|12.6343|11.7239|0.0074|15.1004|-2.4661|4
ORD|AS|4690|13.0141|7.9788|0.0141|15.1004|-2.0863|5
ORD|UA|134269|13.4656|7.0993|0.0105|15.1004|-1.6348|6
ORD|DL|16327|15.5482|8.5122|0.0069|15.1004|0.4478|7
ORD|OO|80173|16.7211|12.1525|0.0135|15.1004|1.6207|8
ORD|AA|77531|21.1189|16.5809|0.009|15.1004|6.0185|9
ORD|NK|12762|22.1381|13.8665|0.0162|15.1004|7.0377|10
ORD|B6|1895|23.7337|18.5913|0.0206|15.1004|8.6333|11
ORD|F9|3986|27.7636|28.5096|0.0354|15.1004|12.6632|12
ORF|YX|4160|4.7386|1.2577|0.0238|12.367|-7.6284|1
ORF|UA|3440|8.8098|2.9821|0.0209|12.367|-3.5572|2
ORF|MQ|646|9.0888|4.3501|0.0062|12.367|-3.2782|3
ORF|OH|4635|9.9741|6.4562|0.0097|12.367|-2.3929|4
ORF|WN|4693|10.9277|4.0585|0.0043|12.367|-1.4393|5
ORF|9E|3283|12.9212|7.5217|0.0238|12.367|0.5542|6
ORF|DL|3643|13.4787|6.6402|0.0066|12.367|1.1117|7
ORF|AA|4267|18.7331|12.7958|0.0173|12.367|6.3661|8
ORF|G4|336|21.5401|20.2043|0.0357|12.367|9.1731|9
ORF|NK|1446|22.8829|13.9091|0.0311|12.367|10.5159|10
ORF|OO|553|23.3358|19.3126|0.009|12.367|10.9688|11
ORF|F9|376|30.8455|32.0871|0.0532|12.367|18.4785|12
ORH|YX|525|0.1779|-5.3667|0.0495|16.0646|-15.8867|1
ORH|9E|470|14.009|8.3326|0.0532|16.0646|-2.0556|2
ORH|B6|1126|24.1545|14.3621|0.0169|16.0646|8.0899|3
OTH|OO|518|35.7515|30.0393|0.0135|35.7515|0.0|1
OTZ|AS|552|-2.3771|-1.1622|0.0489|-2.3771|0.0|1
PAE|AS|1574|2.1107|-1.8632|0.0305|2.1107|0.0|1
PBG|G4|739|25.3724|19.1825|0.0406|25.3724|0.0|1
PBI|YX|22|-4.9545|-5.5909|0.0|16.6655|-21.62|1
PBI|NK|690|7.0767|0.4764|0.0174|16.6655|-9.5888|2
PBI|WN|3852|10.689|5.5388|0.0067|16.6655|-5.9765|3
PBI|DL|10521|14.0558|8.2231|0.0084|16.6655|-2.6097|4
PBI|G4|558|15.1639|13.1792|0.0161|16.6655|-1.5016|5
PBI|B6|12653|16.318|10.7488|0.0134|16.6655|-0.3475|6
PBI|UA|5226|16.9218|10.0198|0.0203|16.6655|0.2563|7
PBI|AA|8863|22.0617|19.1828|0.0151|16.6655|5.3962|8
PBI|F9|1288|27.736|23.2747|0.0326|16.6655|11.0705|9
PDX|MQ|83|-4.1325|-11.494|0.0|8.0713|-12.2038|1
PDX|AS|25453|4.9532|3.61|0.0187|8.0713|-3.1181|2
PDX|OO|15993|5.3863|4.1819|0.0037|8.0713|-2.685|3
PDX|DL|10615|6.115|-2.3367|0.0053|8.0713|-1.9563|4
PDX|G4|504|7.4385|2.982|0.0|8.0713|-0.6328|5
PDX|WN|14160|9.2571|2.9867|0.0048|8.0713|1.1858|6
PDX|UA|9928|9.9241|3.0795|0.0122|8.0713|1.8528|7
PDX|HA|1137|11.9478|7.9691|0.0053|8.0713|3.8765|8
PDX|NK|2580|14.4733|8.0|0.0202|8.0713|6.402|9
PDX|F9|2661|16.9834|16.4528|0.0252|8.0713|8.9121|10
PDX|AA|5604|17.7034|10.4128|0.0123|8.0713|9.6321|11
PDX|B6|335|40.3234|33.1536|0.009|8.0713|32.2521|12
PGD|G4|9533|11.1558|7.7058|0.0178|11.1558|0.0|1
PHL|YX|13244|3.1272|-1.9592|0.0162|15.04|-11.9128|1
PHL|9E|215|5.2|-2.7442|0.0|15.04|-9.84|2
PHL|B6|1664|6.1378|0.5794|0.0144|15.04|-8.9022|3
PHL|UA|6057|7.9385|0.3645|0.0106|15.04|-7.1015|4
PHL|AS|926|9.7464|7.4499|0.0162|15.04|-5.2936|5
PHL|DL|8888|10.5052|1.1085|0.0057|15.04|-4.5348|6
PHL|OH|18553|12.7566|8.2883|0.0126|15.04|-2.2834|7
PHL|WN|7487|14.0624|6.1813|0.0056|15.04|-0.9776|8
PHL|NK|7355|15.4898|5.4758|0.0185|15.04|0.4498|9
PHL|AA|67839|18.1335|11.3356|0.0132|15.04|3.0935|10
PHL|F9|17698|20.6277|15.3973|0.0245|15.04|5.5877|11
PHL|OO|286|20.8415|13.0599|0.007|15.04|5.8015|12
PHX|OO|37856|5.0153|1.885|0.002|10.9199|-5.9046|1
PHX|AS|7443|5.0849|4.1807|0.0161|10.9199|-5.835|2
PHX|MQ|12485|5.1008|0.5559|0.0026|10.9199|-5.8191|3
PHX|HA|560|5.7835|3.3662|0.0018|10.9199|-5.1364|4
PHX|UA|15186|8.6296|1.5756|0.0136|10.9199|-2.2903|5
PHX|DL|15672|8.9853|0.6753|0.0048|10.9199|-1.9346|6
PHX|WN|98949|12.1152|5.2107|0.0035|10.9199|1.1953|7
PHX|F9|14378|12.3472|9.3233|0.0109|10.9199|1.4273|8
PHX|AA|82148|13.6372|8.3222|0.0046|10.9199|2.7173|9
PHX|G4|668|15.4281|12.4576|0.0105|10.9199|4.5082|10
PHX|NK|1708|18.5689|14.9664|0.0222|10.9199|7.649|11
PHX|B6|1453|31.4337|24.6727|0.0083|10.9199|20.5138|12
PIA|G4|1696|6.7359|2.3167|0.0177|13.7091|-6.9732|1
PIA|OH|1416|12.8983|11.608|0.0148|13.7091|-0.8108|2
PIA|OO|1646|18.6324|14.2235|0.0134|13.7091|4.9233|3
PIA|MQ|924|18.9157|11.245|0.0141|13.7091|5.2066|4
PIB|OO|930|10.7423|6.3711|0.028|10.7423|0.0|1
PIE|G4|12418|10.1538|7.3636|0.025|10.1538|0.0|1
PIH|OO|1008|-3.751|-9.9087|0.0|-3.751|0.0|1
PIT|YX|14458|-0.1123|-5.9185|0.01|8.7862|-8.8985|1
PIT|AS|695|4.9238|-2.7214|0.0187|8.7862|-3.8624|2
PIT|DL|4988|5.8223|-1.7387|0.0058|8.7862|-2.9639|3
PIT|OO|1385|6.788|0.298|0.0022|8.7862|-1.9982|4
PIT|B6|1754|7.2748|4.5662|0.0165|8.7862|-1.5114|5
PIT|MQ|1064|7.8483|2.8664|0.015|8.7862|-0.9379|6
PIT|UA|4558|9.4468|4.0524|0.009|8.7862|0.6606|7
PIT|WN|15372|9.9928|3.6223|0.0081|8.7862|1.2066|8
PIT|G4|2157|10.0237|6.3902|0.0204|8.7862|1.2375|9
PIT|OH|1070|13.0259|8.6027|0.0262|8.7862|4.2397|10
PIT|AA|9395|13.9316|10.9464|0.0114|8.7862|5.1454|11
PIT|9E|2710|14.618|7.7673|0.0229|8.7862|5.8318|12
PIT|F9|786|16.3103|22.4934|0.042|8.7862|7.5241|13
PIT|NK|5193|19.422|11.8145|0.0272|8.7862|10.6358|14
PLN|OO|1204|12.4898|5.6074|0.0183|12.4898|0.0|1
PNS|DL|3851|2.5578|-3.0321|0.0029|13.4688|-10.911|1
PNS|UA|1062|5.2161|-1.0662|0.0151|13.4688|-8.2527|2
PNS|WN|3445|7.488|0.7328|0.0044|13.4688|-5.9808|3
PNS|MQ|2273|9.4369|7.2157|0.0145|13.4688|-4.0319|4
PNS|F9|604|14.197|11.1689|0.0199|13.4688|0.7282|5
PNS|NK|1446|14.5357|5.9639|0.0228|13.4688|1.0669|6
PNS|OH|3932|17.7192|15.7449|0.0094|13.4688|4.2504|7
PNS|OO|274|18.4781|15.5328|0.0|13.4688|5.0093|8
PNS|9E|395|27.5153|22.2861|0.0076|13.4688|14.0465|9
PNS|YX|137|28.1544|25.4286|0.0146|13.4688|14.6856|10
PNS|AA|2658|33.6888|32.9734|0.0196|13.4688|20.22|11
PPG|HA|184|15.212|10.5217|0.0|15.212|0.0|1
PQI|B6|187|7.1989|1.8065|0.0053|7.1989|0.0|1
PRC|OO|1126|20.8248|17.6771|0.0062|20.8248|0.0|1
PSC|OO|6170|5.8938|0.5156|0.0023|7.0646|-1.1708|1
PSC|G4|462|7.2876|3.8998|0.0065|7.0646|0.223|2
PSC|AS|564|9.038|11.3279|0.0213|7.0646|1.9734|3
PSC|DL|604|17.0581|7.4668|0.0033|7.0646|9.9935|4
PSE|B6|934|7.5383|1.1477|0.0214|8.3847|-0.8464|1
PSE|F9|440|10.1837|7.3014|0.0227|8.3847|1.799|2
PSG|AS|1065|-0.9438|-2.2594|0.0141|-0.9438|0.0|1
PSM|G4|531|15.025|7.3605|0.0226|15.025|0.0|1
PSP|AS|2259|2.7459|0.2865|0.0279|8.4084|-5.6625|1
PSP|MQ|166|5.2407|2.716|0.0241|8.4084|-3.1677|2
PSP|F9|30|5.9333|8.1667|0.0|8.4084|-2.4751|3
PSP|DL|988|7.1227|-1.6179|0.002|8.4084|-1.2857|4
PSP|WN|3892|7.7465|1.9943|0.0026|8.4084|-0.6619|5
PSP|OO|7991|8.0732|6.9467|0.0063|8.4084|-0.3352|6
PSP|G4|146|8.5479|4.1301|0.0|8.4084|0.1395|7
PSP|UA|2199|10.2551|3.6828|0.0036|8.4084|1.8467|8
PSP|AA|2687|13.6093|9.6741|0.0093|8.4084|5.2009|9
PSP|B6|119|22.2931|12.5652|0.0252|8.4084|13.8847|10
PVD|YX|1497|1.9832|-4.6788|0.008|11.7822|-9.799|1
PVD|MQ|684|9.4302|9.0192|0.0044|11.7822|-2.352|2
PVD|B6|2373|9.699|3.0968|0.0088|11.7822|-2.0832|3
PVD|UA|200|10.1071|8.2462|0.02|11.7822|-1.6751|4
PVD|9E|1135|10.6505|2.6613|0.0194|11.7822|-1.1317|5
PVD|WN|7407|10.704|2.2248|0.0105|11.7822|-1.0782|6
PVD|OH|2469|12.4|9.6185|0.0166|11.7822|0.6178|7
PVD|OO|820|12.7963|10.6798|0.0061|11.7822|1.0141|8
PVD|DL|2085|15.5508|5.9589|0.0082|11.7822|3.7686|9
PVD|AA|3325|16.5842|11.7073|0.0069|11.7822|4.802|10
PVD|G4|355|24.7224|16.2934|0.0056|11.7822|12.9402|11
PVU|G4|2852|10.5866|6.8989|0.0035|12.2626|-1.676|1
PVU|OO|463|22.6405|20.0728|0.0086|12.2626|10.3779|2
PWM|YX|5373|5.8408|-1.0535|0.0197|12.1365|-6.2957|1
PWM|UA|1270|6.6843|3.3088|0.0213|12.1365|-5.4522|2
PWM|MQ|476|6.9426|4.9041|0.0126|12.1365|-5.1939|3
PWM|F9|670|13.1383|3.0718|0.0612|12.1365|1.0018|4
PWM|WN|2285|14.1078|6.6911|0.0057|12.1365|1.9713|5
PWM|OO|629|14.5639|6.5884|0.0048|12.1365|2.4274|6
PWM|DL|1126|14.6601|6.8947|0.0124|12.1365|2.5236|7
PWM|OH|1159|16.0847|10.4443|0.0121|12.1365|3.9482|8
PWM|AA|2678|17.3983|12.5282|0.0187|12.1365|5.2618|9
PWM|B6|540|18.814|13.3702|0.0444|12.1365|6.6775|10
PWM|9E|1317|20.9127|13.7714|0.0395|12.1365|8.7762|11
RAP|UA|1520|7.0247|2.711|0.0151|12.4291|-5.4044|1
RAP|MQ|1743|9.2748|5.2484|0.0063|12.4291|-3.1543|2
RAP|G4|675|12.3333|8.0972|0.0089|12.4291|-0.0958|3
RAP|DL|153|14.9329|14.9597|0.0261|12.4291|2.5038|4
RAP|OO|3207|14.9339|7.596|0.009|12.4291|2.5048|5
RAP|9E|297|15.9428|11.7789|0.0|12.4291|3.5137|6
RAP|AA|194|34.7435|36.2408|0.0155|12.4291|22.3144|7
RDD|OO|2210|9.0927|5.0464|0.0045|9.0927|0.0|1
RDM|AS|715|4.2665|8.5602|0.0238|15.1192|-10.8527|1
RDM|MQ|591|7.7572|-1.2727|0.0102|15.1192|-7.362|2
RDM|OO|5702|12.2073|10.6731|0.0184|15.1192|-2.9119|3
RDM|UA|1601|25.7343|19.3414|0.0175|15.1192|10.6151|4
RDM|AA|194|75.3927|70.8677|0.0155|15.1192|60.2735|5
RDU|YX|8295|5.0932|2.7396|0.0125|13.056|-7.9628|1
RDU|MQ|1827|7.0912|3.4274|0.0099|13.056|-5.9648|2
RDU|DL|16730|10.5701|2.1686|0.0056|13.056|-2.4859|3
RDU|WN|13438|10.7318|3.6678|0.0042|13.056|-2.3242|4
RDU|UA|8425|10.8303|4.8094|0.0118|13.056|-2.2257|5
RDU|9E|9553|13.5569|8.3384|0.0231|13.056|0.5009|6
RDU|OO|1588|14.0536|13.1472|0.0019|13.056|0.9976|7
RDU|AS|801|15.2288|9.5038|0.0125|13.056|2.1728|8
RDU|OH|1271|15.9625|12.9416|0.0142|13.056|2.9065|9
RDU|B6|4747|16.7878|11.7922|0.0166|13.056|3.7318|10
RDU|F9|6999|17.0284|14.5062|0.0304|13.056|3.9724|11
RDU|AA|16891|19.1778|14.5506|0.0121|13.056|6.1218|12
RDU|NK|679|26.2149|19.0194|0.0133|13.056|13.1589|13
RFD|G4|1251|19.4882|13.2567|0.0176|19.4882|0.0|1
RHI|OO|1228|7.6957|-3.1028|0.0098|7.6957|0.0|1
RIC|UA|1383|1.2393|-3.3044|0.0094|12.5078|-11.2685|1
RIC|YX|3501|6.1637|4.3307|0.0157|12.5078|-6.3441|2
RIC|MQ|324|7.4799|2.192|0.0031|12.5078|-5.0279|3
RIC|DL|3916|8.2979|1.6024|0.002|12.5078|-4.2099|4
RIC|OH|713|9.8071|7.0555|0.0112|12.5078|-2.7007|5
RIC|WN|2957|9.9865|2.9691|7.0E-4|12.5078|-2.5213|6
RIC|9E|3024|12.6392|7.7156|0.0294|12.5078|0.1314|7
RIC|B6|2704|12.6418|4.4627|0.01|12.5078|0.134|8
RIC|OO|994|15.8652|9.3984|0.0|12.5078|3.3574|9
RIC|NK|1683|19.5816|11.0765|0.0172|12.5078|7.0738|10
RIC|AA|5561|20.3265|14.7553|0.0119|12.5078|7.8187|11
RIC|G4|462|25.9248|16.4779|0.0216|12.5078|13.417|12
RIW|OO|904|12.5755|9.0147|0.0177|12.5755|0.0|1
RKS|OO|945|16.8801|10.5123|0.0116|16.8801|0.0|1
RNO|AS|909|5.5211|6.8183|0.0088|10.0595|-4.5384|1
RNO|WN|12985|8.5092|2.9263|0.0049|10.0595|-1.5503|2
RNO|OO|6356|8.6955|6.867|0.0049|10.0595|-1.364|3
RNO|NK|1741|9.3746|5.934|0.0172|10.0595|-0.6849|4
RNO|UA|3288|11.7519|6.767|0.0113|10.0595|1.6924|5
RNO|MQ|407|12.0617|9.9282|0.0049|10.0595|2.0022|6
RNO|DL|1508|12.0776|3.2683|0.0093|10.0595|2.0181|7
RNO|AA|3622|15.3162|9.6436|0.0108|10.0595|5.2567|8
RNO|B6|408|23.055|19.3175|0.0196|10.0595|12.9955|9
RNO|G4|5|121.2|125.4|0.0|10.0595|111.1405|10
ROA|DL|682|10.6829|1.1047|0.0059|15.4619|-4.779|1
ROA|OH|371|12.9126|14.7808|0.0162|15.4619|-2.5493|2
ROA|9E|1430|13.1552|5.5253|0.0175|15.4619|-2.3067|3
ROA|YX|473|16.3747|15.7059|0.0655|15.4619|0.9128|4
ROA|OO|1113|19.4282|17.6195|0.018|15.4619|3.9663|5
ROA|G4|362|23.2145|20.0058|0.047|15.4619|7.7526|6
ROC|YX|1519|1.8909|-3.9423|0.0171|11.2459|-9.355|1
ROC|MQ|1233|5.6536|1.2249|0.0073|11.2459|-5.5923|2
ROC|OO|777|8.6723|2.969|0.0026|11.2459|-2.5736|3
ROC|9E|3990|9.4428|1.0264|0.0296|11.2459|-1.8031|4
ROC|UA|1506|9.7537|6.1917|0.0106|11.2459|-1.4922|5
ROC|OH|1062|10.5209|8.7533|0.0104|11.2459|-0.725|6
ROC|WN|2870|12.7141|5.6071|0.0042|11.2459|1.4682|7
ROC|DL|1590|14.8755|3.7422|0.0057|11.2459|3.6296|8
ROC|NK|783|14.9324|4.9192|0.0179|11.2459|3.6865|9
ROC|AA|1347|18.2966|15.0907|0.0163|11.2459|7.0507|10
ROC|B6|1146|18.9074|14.4478|0.0297|11.2459|7.6615|11
ROC|G4|111|30.8|17.8636|0.009|11.2459|19.5541|12
ROW|MQ|234|14.7974|6.9181|0.0085|21.7181|-6.9207|1
ROW|OO|1203|23.0915|19.759|0.0283|21.7181|1.3734|2
RST|YX|22|-6.4091|-4.0|0.0|11.6343|-18.0434|1
RST|MQ|506|6.3992|3.6792|0.0|11.6343|-5.2351|2
RST|OO|1239|12.9041|6.6317|0.0073|11.6343|1.2698|3
RST|9E|368|15.7452|12.2604|0.019|11.6343|4.1109|4
RSW|9E|34|4.7059|1.6176|0.0|12.819|-8.1131|1
RSW|AS|244|6.572|2.339|0.0328|12.819|-6.247|2
RSW|UA|8267|7.1587|1.7394|0.0214|12.819|-5.6603|3
RSW|DL|10736|9.6904|5.2756|0.009|12.819|-3.1286|4
RSW|WN|11045|11.5237|7.3985|0.0147|12.819|-1.2953|5
RSW|NK|3642|12.7295|9.1549|0.0209|12.819|-0.0895|6
RSW|YX|129|13.7752|9.0234|0.0|12.819|0.9562|7
RSW|AA|8078|17.4709|14.3058|0.0165|12.819|4.6519|8
RSW|F9|3661|18.1291|13.085|0.0309|12.819|5.3101|9
RSW|MQ|131|18.845|21.2171|0.0153|12.819|6.026|10
RSW|B6|5681|19.6824|15.9595|0.0222|12.819|6.8634|11
RSW|OH|54|21.3617|17.9787|0.1296|12.819|8.5427|12
SAF|OO|4152|12.4375|7.4275|0.0101|12.6907|-0.2532|1
SAF|MQ|147|19.869|18.0069|0.0136|12.6907|7.1783|2
SAN|AS|15383|8.3545|7.4604|0.0241|12.581|-4.2265|1
SAN|UA|15126|8.7944|3.9093|0.0156|12.581|-3.7866|2
SAN|DL|14119|10.1065|3.8683|0.0045|12.581|-2.4745|3
SAN|OO|18362|10.3192|11.6282|0.0086|12.581|-2.2618|4
SAN|NK|4369|12.8556|9.7078|0.0192|12.581|0.2746|5
SAN|WN|51017|13.7644|8.8637|0.0071|12.581|1.1834|6
SAN|HA|1101|15.7922|15.5544|0.0064|12.581|3.2112|7
SAN|AA|13745|17.6796|12.1925|0.0088|12.581|5.0986|8
SAN|B6|2629|18.8639|13.7746|0.0027|12.581|6.2829|9
SAN|G4|259|20.0039|22.3686|0.0154|12.581|7.4229|10
SAN|F9|5043|21.3598|22.4727|0.0202|12.581|8.7788|11
SAT|YX|16|7.25|-8.5|0.0|11.252|-4.002|1
SAT|UA|8347|8.1331|2.1746|0.0157|11.252|-3.1189|2
SAT|AS|940|8.8774|5.3114|0.0106|11.252|-2.3746|3
SAT|WN|24660|8.8776|3.2413|0.0047|11.252|-2.3744|4
SAT|OO|1552|8.9395|6.4473|0.0097|11.252|-2.3125|5
SAT|DL|9182|10.7649|3.7175|0.0046|11.252|-0.4871|6
SAT|MQ|410|12.1361|7.6436|0.0146|11.252|0.8841|7
SAT|AA|11979|15.8979|13.7494|0.0133|11.252|4.6459|8
SAT|NK|3176|16.0206|7.7273|0.023|11.252|4.7686|9
SAT|F9|1076|17.4306|8.751|0.0223|11.252|6.1786|10
SAT|B6|880|30.0567|22.7655|0.0205|11.252|18.8047|11
SAT|G4|26|63.0|62.5769|0.0|11.252|51.748|12
SAV|OO|560|4.3102|1.404|0.0214|12.0573|-7.7471|1
SAV|F9|250|5.351|7.2163|0.02|12.0573|-6.7063|2
SAV|YX|1735|6.3022|0.2142|0.0075|12.0573|-5.7551|3
SAV|DL|4938|8.7821|2.4551|0.0051|12.0573|-3.2752|4
SAV|MQ|1438|9.3787|5.4004|0.0083|12.0573|-2.6786|5
SAV|OH|5240|9.7596|4.4592|0.0118|12.0573|-2.2977|6
SAV|UA|1935|10.4664|4.7133|0.015|12.0573|-1.5909|7
SAV|WN|4232|10.6829|5.7706|0.0052|12.0573|-1.3744|8
SAV|G4|1236|14.8494|12.5062|0.017|12.0573|2.7921|9
SAV|9E|2812|14.8879|6.6889|0.0341|12.0573|2.8306|10
SAV|B6|1345|15.6561|11.8677|0.0141|12.0573|3.5988|11
SAV|AA|2793|26.9067|20.5158|0.0215|12.0573|14.8494|12
SBA|AS|499|0.0746|-2.4202|0.006|10.7731|-10.6985|1
SBA|MQ|434|2.8294|-1.6956|0.0138|10.7731|-7.9437|2
SBA|WN|2926|6.689|0.2361|0.015|10.7731|-4.0841|3
SBA|OO|2660|9.8558|6.7764|0.012|10.7731|-0.9173|4
SBA|DL|946|11.9532|4.6823|0.0063|10.7731|1.1801|5
SBA|UA|2257|13.8118|9.0821|0.023|10.7731|3.0387|6
SBA|AA|1539|20.7307|17.0305|0.0156|10.7731|9.9576|7
SBN|AA|4|-7.0|-4.0|0.0|14.9929|-21.9929|1
SBN|9E|27|-4.4074|-18.1111|0.0|14.9929|-19.4003|2
SBN|UA|38|7.7105|-1.6053|0.0|14.9929|-7.2824|3
SBN|G4|1204|11.7532|6.046|0.0208|14.9929|-3.2397|4
SBN|OH|1765|13.4837|9.0855|0.0102|14.9929|-1.5092|5
SBN|OO|6763|16.0632|9.4926|0.0111|14.9929|1.0703|6
SBN|YX|98|16.9175|13.4948|0.0102|14.9929|1.9246|7
SBP|MQ|237|-0.0338|-3.5063|0.0|11.4135|-11.4473|1
SBP|AS|91|5.9231|5.3407|0.0|11.4135|-5.4904|2
SBP|OO|5782|8.4852|6.7412|0.0119|11.4135|-2.9283|3
SBP|UA|549|8.5239|2.125|0.0091|11.4135|-2.8896|4
SBP|AA|1208|29.312|24.1467|0.005|11.4135|17.8985|5
SCC|AS|836|-8.0172|-9.4251|0.0263|-8.0172|0.0|1
SCE|YX|15|-3.4|0.1333|0.0|12.0886|-15.4886|1
SCE|OH|20|-1.5294|3.1765|0.15|12.0886|-13.618|2
SCE|OO|847|12.6428|7.6763|0.0118|12.0886|0.5542|3
SCK|G4|742|22.3829|22.7023|0.004|22.3829|0.0|1
SDF|YX|9326|1.1258|-2.7479|0.0083|8.7546|-7.6288|1
SDF|DL|3584|5.4882|-1.6017|0.0031|8.7546|-3.2664|2
SDF|WN|7591|7.2988|1.0988|0.007|8.7546|-1.4558|3
SDF|UA|1283|10.6946|4.7154|0.0125|8.7546|1.94|4
SDF|MQ|2397|10.9115|7.6527|0.01|8.7546|2.1569|5
SDF|OO|2874|11.9232|6.5838|0.0073|8.7546|3.1686|6
SDF|9E|271|12.4679|8.4525|0.0295|8.7546|3.7133|7
SDF|OH|2471|14.5493|11.9651|0.0105|8.7546|5.7947|8
SDF|NK|1289|18.6119|11.9819|0.0124|8.7546|9.8573|9
SDF|AA|3845|18.6424|16.3123|0.0166|8.7546|9.8878|10
SDF|G4|1041|19.9853|15.5674|0.0173|8.7546|11.2307|11
SEA|OO|39530|6.6723|4.0148|0.0027|9.4406|-2.7683|1
SEA|DL|47558|7.9132|0.8322|0.0041|9.4406|-1.5274|2
SEA|AS|116617|9.2888|6.1115|0.0123|9.4406|-0.1518|3
SEA|UA|13535|10.3266|4.2283|0.0155|9.4406|0.886|4
SEA|MQ|755|12.8172|2.8437|0.0|9.4406|3.3766|5
SEA|WN|12218|14.637|7.2006|0.002|9.4406|5.1964|6
SEA|NK|1468|17.1312|9.8296|0.0089|9.4406|7.6906|7
SEA|AA|8366|17.2244|8.5111|0.0129|9.4406|7.7838|8
SEA|HA|1099|18.4058|14.7949|0.0264|9.4406|8.9652|9
SEA|F9|2198|20.2515|15.0428|0.0209|9.4406|10.8109|10
SEA|B6|1119|21.0396|13.5356|0.0063|9.4406|11.599|11
SFB|G4|14294|12.3614|9.436|0.0152|12.3614|0.0|1
SFO|HA|1148|5.5725|4.1878|0.0261|14.3124|-8.7399|1
SFO|AS|16990|10.4675|6.7445|0.0218|14.3124|-3.8449|2
SFO|UA|76509|11.8678|2.6603|0.0119|14.3124|-2.4446|3
SFO|OO|47334|13.2112|8.402|0.0109|14.3124|-1.1012|4
SFO|DL|19156|14.2974|4.191|0.0033|14.3124|-0.015|5
SFO|MQ|72|15.0556|5.7222|0.0|14.3124|0.7432|6
SFO|B6|6382|15.6844|7.0761|0.0034|14.3124|1.372|7
SFO|AA|15809|20.6918|13.0352|0.0078|14.3124|6.3794|8
SFO|WN|11223|21.5489|14.9577|0.0039|14.3124|7.2365|9
SFO|F9|6846|32.2852|29.5248|0.02|14.3124|17.9728|10
SGF|9E|944|6.2851|0.4226|0.0042|16.0169|-9.7318|1
SGF|DL|603|12.5308|4.2117|0.0033|16.0169|-3.4861|2
SGF|MQ|5784|13.5751|10.2143|0.0099|16.0169|-2.4418|3
SGF|G4|1290|13.8122|9.1878|0.0093|16.0169|-2.2047|4
SGF|OO|3662|20.8699|15.2244|0.0117|16.0169|4.853|5
